patID,t_start,t_end,NNmean,NNmedian,NNmode,NNvariance,NNskew,NNkurt,NNiqr,SDNN,RMSSD,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,SD1,SD2,SD1SD2,SampEn,ApEn
2007_v2_07211003_ECG,0,300,918.476636,925,953,3.21785023,-0.652648998,3.76090328,77.5,56.7260983,30.7534551,0.0625,321,0.944440844,5,226.476133,2300.75702,606.893263,420.859483,1.44,3554.98589,5,-9.27362205,9.8996063,21.7800125,77.2096595,0.282089219,1.52679532,1.0636126
2007_v2_07211003_ECG,5,305,917.975155,925,953,3.16764424,-0.656933729,3.82131983,75,56.2818287,30.9213654,0.0654205607,322,0.944440844,5,233.376797,2266.53212,584.637127,418.565965,1.4,3503.11201,5,-9.03174603,9.86821705,21.898769,76.5227574,0.286173287,1.53103878,1.06817829
2007_v2_07211003_ECG,10,310,917.86646,925,953,3.16318772,-0.6518909,3.83123898,74,56.2422236,31.0472457,0.0654205607,322,0.939820437,5,274.877953,2203.46648,605.896253,415.504819,1.46,3499.74551,5,-8.96428571,9.94573643,21.9875405,76.4390182,0.287648128,1.52923223,1.06180959
2007_v2_07211003_ECG,15,315,917.990712,924,953,3.17399681,-0.644103154,3.81136371,74.75,56.3382358,30.9169394,0.0652173913,323,0.931453434,5,310.086494,2155.27932,634.992483,413.419187,1.54,3513.77749,5,-9.14087302,10.0115385,21.8947863,76.6068662,0.285807101,1.50423665,1.05343399
2007_v2_07211003_ECG,20,320,915.895062,922,953,3.17112827,-0.593395141,3.71893956,76,56.3127718,30.877166,0.0619195046,324,0.929295997,5,266.966191,2110.78557,724.211902,411.445843,1.76,3513.40951,5,-9.34722222,10.1780303,21.8664397,76.5775121,0.285546488,1.50637689,1.0588989
2007_v2_07211003_ECG,25,325,915.216718,921,953,3.13343115,-0.588195291,3.76766084,74,55.9770591,30.8456385,0.0590062112,323,0.928048133,5,301.798897,2046.5328,725.153217,403.901651,1.8,3477.38657,5,-9.36706349,10.2729008,21.8451035,76.0897743,0.287096443,1.55164955,1.07756317
2007_v2_07211003_ECG,30,330,914.628483,920,953,3.18015968,-0.542796463,3.67317288,74.75,56.3929045,32.6406655,0.0652173913,323,0.928048133,5,306.655571,2050.38277,715.174386,438.074362,1.63,3510.28709,5,-9.58531746,10.1183206,23.1163578,76.3279331,0.302855808,1.5367239,1.06558274
2007_v2_07211003_ECG,35,335,915.647059,922,953,3.15578188,-0.59376553,3.76494297,72,56.1763462,32.8398618,0.0683229814,323,0.928048133,5,289.973648,2039.932,705.716247,449.56139,1.57,3485.18329,5,-9.44444444,10.5687023,23.2572205,75.9648962,0.306157471,1.57269474,1.07682309
2007_v2_07211003_ECG,40,340,917.306502,924,953,3.25619458,-0.600015019,3.68275634,75,57.0630755,32.8975919,0.0683229814,323,0.928048133,5,329.049067,2056.94057,751.086744,459.735461,1.63,3596.81184,5,-9.32421875,10.1065891,23.2964239,77.2636124,0.301518699,1.60208314,1.07045337
2007_v2_07211003_ECG,45,345,919.021739,925,953,3.37082507,-0.60326835,3.59895361,78,58.058807,32.99358,0.0685358255,322,0.928048133,5,375.003673,2138.27741,745.848719,469.502711,1.59,3728.63251,5,-10.0826923,10.1924603,23.3650313,78.7129307,0.296838539,1.66852227,1.07659162
